name,year,quarter,frequency,value,source
nipa_ndp,2017,1,quarterly,16190675,"NIPA, Table 1.7.5, Line 30, Net domestic product"
nipa_ndp,2017,2,quarterly,16309668,"NIPA, Table 1.7.5, Line 30, Net domestic product"
nipa_ndp,2017,3,quarterly,16522135,"NIPA, Table 1.7.5, Line 30, Net domestic product"
nipa_ndp,2017,4,quarterly,16830117,"NIPA, Table 1.7.5, Line 30, Net domestic product"
nipa_ndp,2018,1,quarterly,17079080,"NIPA, Table 1.7.5, Line 30, Net domestic product"
nipa_ndp,2018,2,quarterly,17285721,"NIPA, Table 1.7.5, Line 30, Net domestic product"
nipa_ndp,2018,3,quarterly,17464292,"NIPA, Table 1.7.5, Line 30, Net domestic product"
nipa_ndp,2018,4,quarterly,17546557,"NIPA, Table 1.7.5, Line 30, Net domestic product"
nipa_ndp,2019,1,quarterly,17693283,"NIPA, Table 1.7.5, Line 30, Net domestic product"
nipa_ndp,2019,2,quarterly,17935149,"NIPA, Table 1.7.5, Line 30, Net domestic product"
nipa_ndp,2019,3,quarterly,18217374,"NIPA, Table 1.7.5, Line 30, Net domestic product"
nipa_ndp,2019,4,quarterly,18404058,"NIPA, Table 1.7.5, Line 30, Net domestic product"
nipa_ndp,2020,1,quarterly,18157502,"NIPA, Table 1.7.5, Line 30, Net domestic product"
nipa_ndp,2020,2,quarterly,16334697,"NIPA, Table 1.7.5, Line 30, Net domestic product"
nipa_ndp,2020,3,quarterly,18047976,"NIPA, Table 1.7.5, Line 30, Net domestic product"
nipa_ndp,2020,4,quarterly,18382239,"NIPA, Table 1.7.5, Line 30, Net domestic product"
nipa_ndp,2021,1,quarterly,18926083,"NIPA, Table 1.7.5, Line 30, Net domestic product"
nipa_ndp,2021,2,quarterly,19555641,"NIPA, Table 1.7.5, Line 30, Net domestic product"
nipa_ndp,2021,3,quarterly,20007545,"NIPA, Table 1.7.5, Line 30, Net domestic product"
nipa_ndp,2021,4,quarterly,20749954,"NIPA, Table 1.7.5, Line 30, Net domestic product"
nipa_ndp,2022,1,quarterly,21060534,"NIPA, Table 1.7.5, Line 30, Net domestic product"
nipa_ndp,2022,2,quarterly,21527114,"NIPA, Table 1.7.5, Line 30, Net domestic product"
nipa_ndp,2022,3,quarterly,21892741,"NIPA, Table 1.7.5, Line 30, Net domestic product"
nipa_ndp,2022,4,quarterly,22293700,"NIPA, Table 1.7.5, Line 30, Net domestic product"
nipa_ndp,2023,1,quarterly,22653794,"NIPA, Table 1.7.5, Line 30, Net domestic product"
nipa_ndp,2023,2,quarterly,22894878,"NIPA, Table 1.7.5, Line 30, Net domestic product"
nipa_ndp,2023,3,quarterly,23354655,"NIPA, Table 1.7.5, Line 30, Net domestic product"
nipa_ndp,2023,4,quarterly,23628515,"NIPA, Table 1.7.5, Line 30, Net domestic product"
nipa_ndp,2024,1,quarterly,23909985,"NIPA, Table 1.7.5, Line 30, Net domestic product"
nipa_ndp,2024,2,quarterly,24235697,"NIPA, Table 1.7.5, Line 30, Net domestic product"
nipa_ndp,2024,3,quarterly,24521020,"NIPA, Table 1.7.5, Line 30, Net domestic product"
nipa_ndp,2024,4,quarterly,24807821,"NIPA, Table 1.7.5, Line 30, Net domestic product"
nipa_ndp,2025,1,quarterly,25016163,"NIPA, Table 1.7.5, Line 30, Net domestic product"
nipa_ndp,1929,NA,annual,94148,"NIPA, Table 1.7.5, Line 30, Net domestic product"
nipa_ndp,1930,NA,annual,81943,"NIPA, Table 1.7.5, Line 30, Net domestic product"
nipa_ndp,1931,NA,annual,67877,"NIPA, Table 1.7.5, Line 30, Net domestic product"
nipa_ndp,1932,NA,annual,51184,"NIPA, Table 1.7.5, Line 30, Net domestic product"
nipa_ndp,1933,NA,annual,49142,"NIPA, Table 1.7.5, Line 30, Net domestic product"
nipa_ndp,1934,NA,annual,58370,"NIPA, Table 1.7.5, Line 30, Net domestic product"
nipa_ndp,1935,NA,annual,65761,"NIPA, Table 1.7.5, Line 30, Net domestic product"
nipa_ndp,1936,NA,annual,76029,"NIPA, Table 1.7.5, Line 30, Net domestic product"
nipa_ndp,1937,NA,annual,83236,"NIPA, Table 1.7.5, Line 30, Net domestic product"
nipa_ndp,1938,NA,annual,77310,"NIPA, Table 1.7.5, Line 30, Net domestic product"
nipa_ndp,1939,NA,annual,83334,"NIPA, Table 1.7.5, Line 30, Net domestic product"
nipa_ndp,1940,NA,annual,92322,"NIPA, Table 1.7.5, Line 30, Net domestic product"
nipa_ndp,1941,NA,annual,117247,"NIPA, Table 1.7.5, Line 30, Net domestic product"
nipa_ndp,1942,NA,annual,151041,"NIPA, Table 1.7.5, Line 30, Net domestic product"
nipa_ndp,1943,NA,annual,185054,"NIPA, Table 1.7.5, Line 30, Net domestic product"
nipa_ndp,1944,NA,annual,203106,"NIPA, Table 1.7.5, Line 30, Net domestic product"
nipa_ndp,1945,NA,annual,204901,"NIPA, Table 1.7.5, Line 30, Net domestic product"
nipa_ndp,1946,NA,annual,201844,"NIPA, Table 1.7.5, Line 30, Net domestic product"
nipa_ndp,1947,NA,annual,220496,"NIPA, Table 1.7.5, Line 30, Net domestic product"
nipa_ndp,1948,NA,annual,243143,"NIPA, Table 1.7.5, Line 30, Net domestic product"
nipa_ndp,1949,NA,annual,240191,"NIPA, Table 1.7.5, Line 30, Net domestic product"
nipa_ndp,1950,NA,annual,266433,"NIPA, Table 1.7.5, Line 30, Net domestic product"
nipa_ndp,1951,NA,annual,309189,"NIPA, Table 1.7.5, Line 30, Net domestic product"
nipa_ndp,1952,NA,annual,326735,"NIPA, Table 1.7.5, Line 30, Net domestic product"
nipa_ndp,1953,NA,annual,345730,"NIPA, Table 1.7.5, Line 30, Net domestic product"
nipa_ndp,1954,NA,annual,344569,"NIPA, Table 1.7.5, Line 30, Net domestic product"
nipa_ndp,1955,NA,annual,376586,"NIPA, Table 1.7.5, Line 30, Net domestic product"
nipa_ndp,1956,NA,annual,395226,"NIPA, Table 1.7.5, Line 30, Net domestic product"
nipa_ndp,1957,NA,annual,415120,"NIPA, Table 1.7.5, Line 30, Net domestic product"
nipa_ndp,1958,NA,annual,418775,"NIPA, Table 1.7.5, Line 30, Net domestic product"
nipa_ndp,1959,NA,annual,456209,"NIPA, Table 1.7.5, Line 30, Net domestic product"
nipa_ndp,1960,NA,annual,474481,"NIPA, Table 1.7.5, Line 30, Net domestic product"
nipa_ndp,1961,NA,annual,491605,"NIPA, Table 1.7.5, Line 30, Net domestic product"
nipa_ndp,1962,NA,annual,529822,"NIPA, Table 1.7.5, Line 30, Net domestic product"
nipa_ndp,1963,NA,annual,559432,"NIPA, Table 1.7.5, Line 30, Net domestic product"
nipa_ndp,1964,NA,annual,602070,"NIPA, Table 1.7.5, Line 30, Net domestic product"
nipa_ndp,1965,NA,annual,654281,"NIPA, Table 1.7.5, Line 30, Net domestic product"
nipa_ndp,1966,NA,annual,718103,"NIPA, Table 1.7.5, Line 30, Net domestic product"
nipa_ndp,1967,NA,annual,756402,"NIPA, Table 1.7.5, Line 30, Net domestic product"
nipa_ndp,1968,NA,annual,827294,"NIPA, Table 1.7.5, Line 30, Net domestic product"
nipa_ndp,1969,NA,annual,892719,"NIPA, Table 1.7.5, Line 30, Net domestic product"
nipa_ndp,1970,NA,annual,936464,"NIPA, Table 1.7.5, Line 30, Net domestic product"
nipa_ndp,1971,NA,annual,1015924,"NIPA, Table 1.7.5, Line 30, Net domestic product"
nipa_ndp,1972,NA,annual,1118099,"NIPA, Table 1.7.5, Line 30, Net domestic product"
nipa_ndp,1973,NA,annual,1246690,"NIPA, Table 1.7.5, Line 30, Net domestic product"
nipa_ndp,1974,NA,annual,1338349,"NIPA, Table 1.7.5, Line 30, Net domestic product"
nipa_ndp,1975,NA,annual,1446394,"NIPA, Table 1.7.5, Line 30, Net domestic product"
nipa_ndp,1976,NA,annual,1613186,"NIPA, Table 1.7.5, Line 30, Net domestic product"
nipa_ndp,1977,NA,annual,1791994,"NIPA, Table 1.7.5, Line 30, Net domestic product"
nipa_ndp,1978,NA,annual,2024403,"NIPA, Table 1.7.5, Line 30, Net domestic product"
nipa_ndp,1979,NA,annual,2253451,"NIPA, Table 1.7.5, Line 30, Net domestic product"
nipa_ndp,1980,NA,annual,2428876,"NIPA, Table 1.7.5, Line 30, Net domestic product"
nipa_ndp,1981,NA,annual,2719810,"NIPA, Table 1.7.5, Line 30, Net domestic product"
nipa_ndp,1982,NA,annual,2806826,"NIPA, Table 1.7.5, Line 30, Net domestic product"
nipa_ndp,1983,NA,annual,3071413,"NIPA, Table 1.7.5, Line 30, Net domestic product"
nipa_ndp,1984,NA,annual,3439218,"NIPA, Table 1.7.5, Line 30, Net domestic product"
nipa_ndp,1985,NA,annual,3698842,"NIPA, Table 1.7.5, Line 30, Net domestic product"
nipa_ndp,1986,NA,annual,3894335,"NIPA, Table 1.7.5, Line 30, Net domestic product"
nipa_ndp,1987,NA,annual,4124830,"NIPA, Table 1.7.5, Line 30, Net domestic product"
nipa_ndp,1988,NA,annual,4451942,"NIPA, Table 1.7.5, Line 30, Net domestic product"
nipa_ndp,1989,NA,annual,4803321,"NIPA, Table 1.7.5, Line 30, Net domestic product"
nipa_ndp,1990,NA,annual,5074612,"NIPA, Table 1.7.5, Line 30, Net domestic product"
nipa_ndp,1991,NA,annual,5225736,"NIPA, Table 1.7.5, Line 30, Net domestic product"
nipa_ndp,1992,NA,annual,5560080,"NIPA, Table 1.7.5, Line 30, Net domestic product"
nipa_ndp,1993,NA,annual,5855061,"NIPA, Table 1.7.5, Line 30, Net domestic product"
nipa_ndp,1994,NA,annual,6231627,"NIPA, Table 1.7.5, Line 30, Net domestic product"
nipa_ndp,1995,NA,annual,6517369,"NIPA, Table 1.7.5, Line 30, Net domestic product"
nipa_ndp,1996,NA,annual,6897816,"NIPA, Table 1.7.5, Line 30, Net domestic product"
nipa_ndp,1997,NA,annual,7338228,"NIPA, Table 1.7.5, Line 30, Net domestic product"
nipa_ndp,1998,NA,annual,7753080,"NIPA, Table 1.7.5, Line 30, Net domestic product"
nipa_ndp,1999,NA,annual,8232238,"NIPA, Table 1.7.5, Line 30, Net domestic product"
nipa_ndp,2000,NA,annual,8739727,"NIPA, Table 1.7.5, Line 30, Net domestic product"
nipa_ndp,2001,NA,annual,8982418,"NIPA, Table 1.7.5, Line 30, Net domestic product"
nipa_ndp,2002,NA,annual,9271124,"NIPA, Table 1.7.5, Line 30, Net domestic product"
nipa_ndp,2003,NA,annual,9737351,"NIPA, Table 1.7.5, Line 30, Net domestic product"
nipa_ndp,2004,NA,annual,10395355,"NIPA, Table 1.7.5, Line 30, Net domestic product"
nipa_ndp,2005,NA,annual,11068144,"NIPA, Table 1.7.5, Line 30, Net domestic product"
nipa_ndp,2006,NA,annual,11691413,"NIPA, Table 1.7.5, Line 30, Net domestic product"
nipa_ndp,2007,NA,annual,12221476,"NIPA, Table 1.7.5, Line 30, Net domestic product"
nipa_ndp,2008,NA,annual,12410894,"NIPA, Table 1.7.5, Line 30, Net domestic product"
nipa_ndp,2009,NA,annual,12106790,"NIPA, Table 1.7.5, Line 30, Net domestic product"
nipa_ndp,2010,NA,annual,12658580,"NIPA, Table 1.7.5, Line 30, Net domestic product"
nipa_ndp,2011,NA,annual,13125364,"NIPA, Table 1.7.5, Line 30, Net domestic product"
nipa_ndp,2012,NA,annual,13678422,"NIPA, Table 1.7.5, Line 30, Net domestic product"
nipa_ndp,2013,NA,annual,14199080,"NIPA, Table 1.7.5, Line 30, Net domestic product"
nipa_ndp,2014,NA,annual,14788453,"NIPA, Table 1.7.5, Line 30, Net domestic product"
nipa_ndp,2015,NA,annual,15372081,"NIPA, Table 1.7.5, Line 30, Net domestic product"
nipa_ndp,2016,NA,annual,15796804,"NIPA, Table 1.7.5, Line 30, Net domestic product"
nipa_ndp,2017,NA,annual,16463149,"NIPA, Table 1.7.5, Line 30, Net domestic product"
nipa_ndp,2018,NA,annual,17343913,"NIPA, Table 1.7.5, Line 30, Net domestic product"
nipa_ndp,2019,NA,annual,18062466,"NIPA, Table 1.7.5, Line 30, Net domestic product"
nipa_ndp,2020,NA,annual,17730604,"NIPA, Table 1.7.5, Line 30, Net domestic product"
nipa_ndp,2021,NA,annual,19809806,"NIPA, Table 1.7.5, Line 30, Net domestic product"
nipa_ndp,2022,NA,annual,21693522,"NIPA, Table 1.7.5, Line 30, Net domestic product"
nipa_ndp,2023,NA,annual,23132961,"NIPA, Table 1.7.5, Line 30, Net domestic product"
nipa_ndp,2024,NA,annual,24368631,"NIPA, Table 1.7.5, Line 30, Net domestic product"
nipa_comp,1929,NA,annual,51408,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1930,NA,annual,47167,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1931,NA,annual,40071,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1932,NA,annual,31339,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1933,NA,annual,29787,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1934,NA,annual,34553,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1935,NA,annual,37667,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1936,NA,annual,43289,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1937,NA,annual,48310,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1938,NA,annual,45412,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1939,NA,annual,48553,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1940,NA,annual,52749,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1941,NA,annual,66187,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1942,NA,annual,88036,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1943,NA,annual,112698,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1944,NA,annual,124321,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1945,NA,annual,126304,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1946,NA,annual,122485,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1947,NA,annual,132361,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1948,NA,annual,144313,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1949,NA,annual,144334,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1950,NA,annual,158269,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1951,NA,annual,185705,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1952,NA,annual,201088,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1953,NA,annual,215245,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1954,NA,annual,214139,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1955,NA,annual,230571,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1956,NA,annual,249275,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1957,NA,annual,262576,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1958,NA,annual,264670,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1959,NA,annual,285829,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1960,NA,annual,301283,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1961,NA,annual,310422,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1962,NA,annual,332202,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1963,NA,annual,350408,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1964,NA,annual,375975,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1965,NA,annual,405415,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1966,NA,annual,449249,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1967,NA,annual,481790,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1968,NA,annual,530751,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1969,NA,annual,584458,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1970,NA,annual,623347,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1971,NA,annual,664995,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1972,NA,annual,731333,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1973,NA,annual,812683,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1974,NA,annual,887715,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1975,NA,annual,947230,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1976,NA,annual,1048347,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1977,NA,annual,1165825,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1978,NA,annual,1316765,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1979,NA,annual,1477231,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1980,NA,annual,1622247,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1981,NA,annual,1792525,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1982,NA,annual,1892983,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1983,NA,annual,2012489,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1984,NA,annual,2215872,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1985,NA,annual,2387324,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1986,NA,annual,2542063,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1987,NA,annual,2722405,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1988,NA,annual,2947987,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1989,NA,annual,3139601,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1990,NA,annual,3340373,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1991,NA,annual,3450516,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1992,NA,annual,3668246,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1993,NA,annual,3817290,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1994,NA,annual,4006192,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1995,NA,annual,4198088,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1996,NA,annual,4416942,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1997,NA,annual,4708818,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1998,NA,annual,5071138,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1999,NA,annual,5402682,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,2000,NA,annual,5847146,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,2001,NA,annual,6038348,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,2002,NA,annual,6135115,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,2003,NA,annual,6353606,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,2004,NA,annual,6719488,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,2005,NA,annual,7066107,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,2006,NA,annual,7479676,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,2007,NA,annual,7878475,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,2008,NA,annual,8056826,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,2009,NA,annual,7759019,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,2010,NA,annual,7925369,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,2011,NA,annual,8226175,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,2012,NA,annual,8567363,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,2013,NA,annual,8835039,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,2014,NA,annual,9250208,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,2015,NA,annual,9699419,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,2016,NA,annual,9966108,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,2017,NA,annual,10424372,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,2018,NA,annual,10957404,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,2019,NA,annual,11446611,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,2020,NA,annual,11596428,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,2021,NA,annual,12557025,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,2022,NA,annual,13436720,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,2023,NA,annual,14190188,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,2024,NA,annual,15007356,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1947,1,quarterly,128989,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1947,2,quarterly,130787,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1947,3,quarterly,132781,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1947,4,quarterly,136877,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1948,1,quarterly,140405,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1948,2,quarterly,142070,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1948,3,quarterly,146847,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1948,4,quarterly,147929,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1949,1,quarterly,146267,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1949,2,quarterly,144680,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1949,3,quarterly,143608,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1949,4,quarterly,142780,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1950,1,quarterly,147004,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1950,2,quarterly,153616,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1950,3,quarterly,162303,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1950,4,quarterly,170150,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1951,1,quarterly,178566,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1951,2,quarterly,184901,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1951,3,quarterly,187854,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1951,4,quarterly,191495,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1952,1,quarterly,196097,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1952,2,quarterly,197426,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1952,3,quarterly,201503,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1952,4,quarterly,209326,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1953,1,quarterly,213123,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1953,2,quarterly,216209,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1953,3,quarterly,216523,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1953,4,quarterly,215129,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1954,1,quarterly,213112,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1954,2,quarterly,212684,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1954,3,quarterly,213224,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1954,4,quarterly,217536,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1955,1,quarterly,221895,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1955,2,quarterly,228083,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1955,3,quarterly,233910,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1955,4,quarterly,238391,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1956,1,quarterly,242828,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1956,2,quarterly,247491,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1956,3,quarterly,250420,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1956,4,quarterly,256363,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1957,1,quarterly,260222,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1957,2,quarterly,262057,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1957,3,quarterly,264724,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1957,4,quarterly,263301,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1958,1,quarterly,259767,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1958,2,quarterly,259426,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1958,3,quarterly,267228,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1958,4,quarterly,272263,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1959,1,quarterly,279746,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1959,2,quarterly,286458,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1959,3,quarterly,286926,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1959,4,quarterly,290187,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1960,1,quarterly,298735,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1960,2,quarterly,301716,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1960,3,quarterly,302573,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1960,4,quarterly,302104,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1961,1,quarterly,303112,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1961,2,quarterly,307313,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1961,3,quarterly,312320,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1961,4,quarterly,318939,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1962,1,quarterly,325482,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1962,2,quarterly,331427,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1962,3,quarterly,334241,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1962,4,quarterly,337658,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1963,1,quarterly,342654,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1963,2,quarterly,347560,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1963,3,quarterly,352644,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1963,4,quarterly,358774,"NIPA, Table 2.1, Line 2, Compensation of employees"
